id,titre,prix,prix_valide,ville_norm,quartier,source,type_transaction,type_bien,texte_modele,lien,image_url
fb_69a97fbb85f1dd70f9aef2ea,Terrain 1lot,0.0,False,Inconnu,Inconnu,Facebook,terrain,terrain,terrain 1lot terrain terrain inconnu inconnu,https://www.facebook.com/marketplace/item/1554620329172390/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645212909_3671396696346217_5819359746970866071_n.jpg?stp=c0.91.1440.1440a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=cuvoBbdtrv4Q7kNvwEqm3tf&_nc_oc=AdlPU3NJ85Sj5SB8VoTa78abDSdwe6vwJ54HA_LG8HRlK0TJ_VShL9ysiulULPL4-Mw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzhVTH3EgOpQAblTKHNCVOA-hHo-ObszLJ7WhnvRhYojw&oe=69AF5A84
fb_69a97fbb85f1dd70f9aef2eb,Un terrain de 3 lot collé très fertile est mis en vente intéressé ibx 99524499,3.0,False,Inconnu,Inconnu,Facebook,vente,terrain,un terrain de 3 lot colle tres fertile est mis en vente interesse ibx 99524499 terrain vente inconnu inconnu,https://www.facebook.com/marketplace/item/985699670449016/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646388195_1293437262846234_5476303832133528137_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=fT0W1gxPoWkQ7kNvwFbRUhz&_nc_oc=AdkloErgGPnaa9a1IAc7Ls4EdTLKlQYbdsKtexg3mHQ-IfP8_pFS37AQxhEVaRYy3AY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afzei8aWAx40-V4q_G_b-yswhagW67l5aW4o1LssFTqrxA&oe=69AF43B6
fb_69a97fbb85f1dd70f9aef2ec,TERRAIN À VENDRE À LOMÉ KPALA,0.0,False,Lomé,Lomé,Facebook,vente,terrain,terrain a vendre a lome kpala terrain vente lome lome,https://www.facebook.com/marketplace/item/2131962737632823/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/647374966_839556155822898_7608549327041294498_n.jpg?stp=c0.166.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=dvD9vRjkMf4Q7kNvwEGo4E7&_nc_oc=AdnprSNn2ZxJRpvWmIhHj43P4WkemoMJZwRznqXyCyB0tNYZOEG8dBYsxf5_9PvbQ28&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzGU-4XAQXEKjxrdKvPxM9CaaX_vkH7i43BgvII3p_VLQ&oe=69AF4BB4
fb_69a97fbb85f1dd70f9aef2ed,Terrain,0.0,False,Inconnu,Inconnu,Facebook,terrain,terrain,terrain terrain terrain inconnu inconnu,https://www.facebook.com/marketplace/item/1471831684518188/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646535475_1424567852552445_6854119856633961673_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=uqnlN6wRzlgQ7kNvwEoztHH&_nc_oc=AdntLJ_799Q1jiBX_Pd5Q_GUKcKzW8BDSau0lrBTmIgGWQSIPfuZEBqyzK-sbEE2lE8&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfwRRjMefKJ7IK4Fj9XsKnRKSbVgsZtp-FKkCLvC8Abx5A&oe=69AF5478
fb_69a97fbb85f1dd70f9aef2ef,Terrain à vendre,20.0,False,Inconnu,Inconnu,Facebook,vente,terrain,terrain a vendre terrain vente inconnu inconnu,https://www.facebook.com/marketplace/item/2157324695092474/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646383278_2675058682866955_5398640513239765338_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=mKL8kEJvxR0Q7kNvwEHoOB4&_nc_oc=Adk2WOi5pw5pTMMUZOTmfMUGIFfo7e_ppCKxIZhld-kr_KaCHyrqi0bZRlTclI7SPnU&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afz0ELpE6OswT-pz0foAlc6uze3fJ1H-I71N9Ti4RL9o_Q&oe=69AF3809
fb_69a97fe585f1dd70f9aef2f0,STUDIO MEUBLÉ,2000.0,True,Inconnu,Inconnu,Facebook,autre,chambre_salon,studio meuble chambre_salon autre inconnu inconnu,https://www.facebook.com/marketplace/item/943889574977236/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/634216456_929378296691342_7497732795175417363_n.jpg?stp=c0.32.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=0mjx7Y_f4qoQ7kNvwGK2fau&_nc_oc=AdmLiLR-GXvZP90hz86oSV376EKnsf79-ORqoAJp2V0bUa6gIaXiqoCuLVadAA2oiM4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzA41fl07KGrQBETOM5D4uZfzW6j4A8xpglGwMCCwYUtw&oe=69AF447B
fb_69a97fe585f1dd70f9aef2f1,Appartement meublé,15000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/1139350398149810/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/572971737_1309649234232721_6392808442338461962_n.jpg?stp=c160.0.960.960a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=q2CFd8T-Xw4Q7kNvwHGRn-8&_nc_oc=Adkfflg6y8uLoKcReFDH8Bx1okn8kY9ZFXHD7MAev_LCRzwX4cCgzDB_HO1VgLLA91Y&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzjGdNVhPCUIfUSaJE4UuW9q-Z-XDKYeSmssKlsZXuSIQ&oe=69AF6973
fb_69a97fe685f1dd70f9aef2f2,Studio appartement et chambre meublé avec cuisine au bord du goudron Agè assiyéyé. 93674138,150.0,True,Inconnu,Inconnu,Facebook,autre,chambre_salon,studio appartement et chambre meuble avec cuisine au bord du goudron age assiyeye. 93674138 chambre_salon autre inconnu inconnu,https://www.facebook.com/marketplace/item/1574217777125778/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/640164754_1422187522703100_53414502704839403_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=o9-vnHofiioQ7kNvwGMz-Gt&_nc_oc=AdlQvbBE5Kn91u3iFVigfHDZmaxUBP_xxh9kG7thWN8qCkgUks3EF40LheSzwYKFpbY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afyy9ZSv5ih33dI2mQRFBYGoA9ioTODde3DQtEtseyp1OA&oe=69AF36EB
fb_69a97fe685f1dd70f9aef2f3,Appartement meublé à louer,400.0,True,Inconnu,Inconnu,Facebook,location,appartement,appartement meuble a louer appartement location inconnu inconnu,https://www.facebook.com/marketplace/item/2963491107183509/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646027524_1608483713797358_1628730382262604092_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=ovN96fnMtZ4Q7kNvwFp0Qf9&_nc_oc=AdlGMc-IiC2Xt6DiLPjTtZ4YfBfQHiv_TF1AqxXTLJYGu2Zh1b5e2urArAYRoGrLPyY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzCQ_jK2YS4CwlvFOZT47Xpf7sBpYKhUMc63wmIuek5QQ&oe=69AF5266
fb_69a97fe685f1dd70f9aef2f4,NICKEL APPARTEMENT MEUBLÉ DE HAUT STANDING DE CHAMBRE SALON AU BORD DU GOUDRON D'AGOE MINAMADOU,300000.0,True,Lomé,Agoè,Facebook,autre,chambre_salon,nickel appartement meuble de haut standing de chambre salon au bord du goudron d'agoe minamadou chambre_salon autre lome agoe,https://www.facebook.com/marketplace/item/864329379935751/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/634138485_896048229885647_5056526396134175809_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=IAlAcZfTwygQ7kNvwEJUv0S&_nc_oc=AdllwacdFJ-zhxC4TAMzOujMK-aSxPn1tWvAWeb0auYP4jcqF-NmNY5t3FmvBz1tqPI&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afyx7icLAIGivmJiURrxxRE5tLGXO08QhJ_idyVzXXN_UQ&oe=69AF5B2F
fb_69a97fe685f1dd70f9aef2f5,Studio meublé,8000.0,True,Inconnu,Inconnu,Facebook,autre,chambre_salon,studio meuble chambre_salon autre inconnu inconnu,https://www.facebook.com/marketplace/item/1250437633635305/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/614055335_3349108528572855_7989438261772958268_n.jpg?stp=c0.82.744.744a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=HebUkxOMtRwQ7kNvwG4iJJO&_nc_oc=AdntW9u0NDdyBi3sQfXuD-Falw88LoTX7X-auQBjxkPiTgnbZEeNEHAvVeKo6af4920&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfwDLcRJGnMooU6npH_eJYW-v5iyfwNj75QfuNJSC2q3iA&oe=69AF5772
coin_69a9781885f1dd70f9aef1d6,Terrain 2 lot au bord du goudron à badja,10000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 2 lot au bord du goudron a badja terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-2-lot-au-bord-du-goudron-a-badja-5797415,https://images.coinafrique.com/thumb_5797415_uploaded_image1_1772280412.jpg
fb_69a97fe685f1dd70f9aef2f6,Appartement meublé sogbossito 96747005,350000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble sogbossito 96747005 appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/761892973308803/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/638858593_944681125083975_4324958329667254261_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=4rKCdgpnh3MQ7kNvwHn6yOy&_nc_oc=Adkt0cYFxhCmtcdU6ARFLZTPq2Jv5O60E-JX3Xfg3IqsBeu-GiIUypw__rcYHcA9HLk&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfxW7OhnFdNV9v47mcu7E3XyjdcJoiSlPd4Z65t8MWYVEQ&oe=69AF52F3
fb_69a97fe685f1dd70f9aef2f7,Studio meublé/appartement /chambre,15000.0,True,Inconnu,Inconnu,Facebook,autre,chambre_salon,studio meuble/appartement /chambre chambre_salon autre inconnu inconnu,https://www.facebook.com/marketplace/item/2157717211421388/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/574358581_830477886128900_6918755969251489549_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=1xlMpqbubUMQ7kNvwFIv4Po&_nc_oc=AdmLks2tbp6JmdRLlpQQ90oI3lnW8_yFoRWFFPaYtA4bYbo4cjOqi28ItyB0O3AfPmA&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzadpBMIehGKdn2luYT4U4vsOJ0gKHDhiQO-SaPvxK8fA&oe=69AF487A
fb_69a97fe685f1dd70f9aef2f8,99450548 - Appartement meuble haut standing de 2 chambres salon à Zanguera non loin de accordéon,400000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,99450548 - appartement meuble haut standing de 2 chambres salon a zanguera non loin de accordeon appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/755896340921494/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/633484993_1594965395160834_6404261725848628580_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=f-BdKOowB7MQ7kNvwEW_1iW&_nc_oc=AdmJJEB-U5HgMX3uqr6hlvOU3mnkA0z-5MarPoLhAxv1MuIKwg6qnC-KFADs0Erknp4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afy_3wqGqurGXhSnYT3SLViecfCNiuUsO-rz8H5F3o37Lw&oe=69AF66B1
fb_69a97fe685f1dd70f9aef2f9,Appartement meublé á louer,0.0,False,Inconnu,Inconnu,Facebook,location,appartement,appartement meuble a louer appartement location inconnu inconnu,https://www.facebook.com/marketplace/item/1230225395867280/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/636994510_887159634211009_4234995469956259470_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=4-BhaigI4CsQ7kNvwGi34ka&_nc_oc=AdkT1-4cgCkhWjE6ka0Wm5dBa3Q7cIjb9XIAWE_ZCA_tLMO_r-2V63Mscfax3MXpiaw&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfxGjCs3EtkbFipKle6-A-j1_5r4YtmutFifZ6aKbE0o7Q&oe=69AF4A6B
fb_69a97fe685f1dd70f9aef2fa,Appartement / condominium de 3 chambres et 3 salles de bain,290000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,appartement / condominium de 3 chambres et 3 salles de bain appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/1427873512125493/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/641152243_2133186860829515_6920805257274291193_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=7nLWurFldVYQ7kNvwHEuey1&_nc_oc=AdnO822HnIYDzmnxc2AFODKec8BK4Gw66e3d_8ZwfwtxQ_LwlBtbyQOKuC0SFGgx7ys&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afy4c0aAgMa_vNRa0xrOsflhy9KYcYl8gkYzXz2R4Ds5dg&oe=69AF6247
coin_69a9781885f1dd70f9aef1d7,Vente villa 5 chambres 2 salons à Casablanca,240000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa 5 chambres 2 salons a casablanca villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-5-chambres-2-salons-a-casablanca-5788553,https://images.coinafrique.com/thumb_5788553_uploaded_image1_1771847169.jpg
fb_69a97fe685f1dd70f9aef2fb,Appartement meublé 2 chambres salon,550000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble 2 chambres salon appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/889821197022914/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/640254320_1398419798688997_4783119968266447449_n.jpg?stp=c158.0.964.964a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=81e2tky0FNkQ7kNvwFNtzIp&_nc_oc=AdlLUp_bHfWrL4lBNx4JIRK8gcVLh-7D9IB3o7llPxG_2cT_alyOdjkWnDgLuimT9_Y&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfwrInDKovfAq5leB4ONRjex2oF2o4anPCuF58n87RlZLQ&oe=69AF475A
fb_69a97fe685f1dd70f9aef2fc,Hyper Chic Appartement Meublé De 3 Chambres sis Agoê Sogbossito non loin de la mairie,500000.0,True,Lomé,Agoè,Facebook,autre,appartement,hyper chic appartement meuble de 3 chambres sis agoe sogbossito non loin de la mairie appartement autre lome agoe,https://www.facebook.com/marketplace/item/1282629073724487/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/616811542_844503835254928_3496400800959000229_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=74yutrfAB-gQ7kNvwHcmpcz&_nc_oc=AdmojQ4zBJIuCJ2hR-cQU0s9hMUkpT-UAbG4HsADyaRKXyITqFkRQLZBKMvHa9BtDN0&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afw-B945kitcQFV31DdYp9PQOb9SziQzg6b7foWxsi9d6Q&oe=69AF4776
fb_69a97fe685f1dd70f9aef2fd,Appartement très spacieux,60.0,False,Inconnu,Inconnu,Facebook,autre,appartement,appartement tres spacieux appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/1443429157232028/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/642409171_2958093561051211_3818968486349424567_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=lIYnGvNYU1EQ7kNvwFSbfTM&_nc_oc=AdmElVY4c2-ZVGo-XCAgskFc7ILh_Uy3EvYuz3xd0vZRzHy1a_XPMS4ResPc2klgb1U&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzjvOLwW65yfFBZ3CJQyvxbdKzBqbBd8TOxkDJeEJ-EGw&oe=69AF5D94
fb_69a97fe685f1dd70f9aef2fe,Appartement meublé à Dekon,0.0,False,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble a dekon appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/4265436810336313/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/634809090_4411308179088191_7543944883735779231_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=_pA2KuesSi4Q7kNvwEWUade&_nc_oc=Adn4FSp_VMKRE9vx_h85aVe1GX8SrfmuehwxsLxDI44vV1iMN9XZc4GISd_J08sMmCc&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afzdt8gb39PefGRvyJts7Df0gW9wYrETayGDqQhajREnBw&oe=69AF3B13
fb_69a97fe685f1dd70f9aef2ff,Appartement et studio meublé à loué à Lomé,5000.0,True,Lomé,Lomé,Facebook,location,chambre_salon,appartement et studio meuble a loue a lome chambre_salon location lome lome,https://www.facebook.com/marketplace/item/1110157027711739/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/599940630_1620269055638277_6743947388924098628_n.jpg?stp=c0.145.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=sXC94nLfrT0Q7kNvwFS5ubJ&_nc_oc=AdkpG1Q8_3RXR1Y1iuqzLawCkpG9HAV0NsTyr1F8F3mxk3ghVCbt5FMtw5g6-1LGOaI&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfyiB8nqbC9qvJIl2CZ_ZemMPeL46MTwg7Y1Fxjp_zJyYg&oe=69AF5B05
coin_69a9781885f1dd70f9aef1d8,Terrain 1/2 lot Djidjolé,23000000.0,True,Lomé,Djidjolé,CoinAfrique,terrain,terrain,terrain 1/2 lot djidjole terrain terrain lome djidjole,https://tg.coinafrique.com/annonce/terrains/terrain-1-2-lot-djidjole-5802250,https://images.coinafrique.com/thumb_5802250_uploaded_image1_1772540351.jpg
ask_69a97c3b85f1dd70f9aef25a,"appartement meublé,louer,lome,kegue",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,kegue appartement location lome lome",#,
fb_69a97fe685f1dd70f9aef300,Appartement / Studio meublé à lomé,15000.0,True,Lomé,Lomé,Facebook,autre,chambre_salon,appartement / studio meuble a lome chambre_salon autre lome lome,https://www.facebook.com/marketplace/item/1159325836014942/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/617863278_2840512476156965_4701358301405212559_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=tbgXn5O5LQoQ7kNvwFiilxr&_nc_oc=AdlKgovCGGFwj4u41n-gR2ZNayJx4hYdV4gWcKXCBvCqmQmI_FtkAqSgx56YeBTu3zw&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfzolWYRDYzuTx6y1ezyCFyVfk8ALwjnjnyD5wFMVjVEMA&oe=69AF3D1D
fb_69a97fe685f1dd70f9aef301,Appartement meublé,30000.0,True,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/835199786199148/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/637198868_933343242705626_4888509874289885546_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=YN7gtZI-woEQ7kNvwGKeFFJ&_nc_oc=AdkerkakQV_HqgtxH9VggbPXHMoAw3nor4QLmYCT4pbh1s6oxfl_Ao1Z9FBMIlzrnkM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfwGjWRcbIl5ulQT8iZtb5FYA5mLK2DH4RHgL3TOZ1PoVQ&oe=69AF55DD
fb_69a97fe685f1dd70f9aef302,*Appartement meublé à louer* ✦Appartement nouvel construction meublé de 2chambres salon chacu,400.0,True,Inconnu,Inconnu,Facebook,location,appartement,*appartement meuble a louer* ✦appartement nouvel construction meuble de 2chambres salon chacu appartement location inconnu inconnu,https://www.facebook.com/marketplace/item/752000780969770/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/630525041_1261140422838862_6602859207652646831_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=gXR_6XgsxPMQ7kNvwEsIbTU&_nc_oc=Adm_VwXx50UmJR7rUGMLVl0lOqFtDFhTrkrXJJhN9f6B1t0TcWVGqJyZlNcKdnUxgkU&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_AfyigXIlQbyUZ0fMJoGwgPxAY4PJBHNKfq6CZcti52zSRQ&oe=69AF6CE0
fb_69a97fe685f1dd70f9aef303,☎️🇹🇬 TÉL [hidden information] appartement meublé à Lomé totsi,15000.0,True,Lomé,Lomé,Facebook,autre,appartement,☎️🇹🇬 tel [hidden information] appartement meuble a lome totsi appartement autre lome lome,https://www.facebook.com/marketplace/item/929078576406890/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644580458_122168043506943997_4462248079806451957_n.jpg?stp=c0.86.780.780a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=5DYDb4u4xqMQ7kNvwH-GWTO&_nc_oc=AdmXNwgPbOPnghh32YYmvIDJx1MyK2ld2AM14qDz4r6bWdm6b3tcsynkswrBvVJxGFw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afzigej8UVLr9JkkEhRrd1TUvX4C3uBGTMfLLCOg_C5--g&oe=69AF6786
fb_69a97fe685f1dd70f9aef304,Appartement meublé,15.0,False,Inconnu,Inconnu,Facebook,autre,appartement,appartement meuble appartement autre inconnu inconnu,https://www.facebook.com/marketplace/item/1986081188927919/,https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/642796053_932609916121337_3716735908614386496_n.jpg?stp=c63.0.808.808a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=6h_HJJAhf1sQ7kNvwHoI0-p&_nc_oc=AdllciILGo5rCJHeASHCr5g4hlUyn-22HaaWNC5DGzsr3JfG2sCknEWJU3pIwdr53GU&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=RDcq4ZhH_9-Uzqj4ujomZg&_nc_ss=8&oh=00_Afx8Psa5YJIX-ZZU0w03ilM_ydvnrMzmS6FKZZ09s2sb2g&oe=69AF4BD0
coin_69a9781885f1dd70f9aef1d3,Terrain à Hédzranawoé Non loin de la clinique de l'espéranc...,65000000.0,True,Lomé,Hédzranawoé,CoinAfrique,terrain,terrain,terrain a hedzranawoe non loin de la clinique de l'esperanc... terrain terrain lome hedzranawoe,https://tg.coinafrique.com/annonce/terrains/terrain-a-hedzranawoe-non-loin-de-la-clinique-de-lesperance-5800270,https://images.coinafrique.com/thumb_5800270_uploaded_image1_1772453878.jpg
coin_69a9781885f1dd70f9aef1e4,Terrain 1 Lot à Adidogomè Lankouvi,20000000.0,True,Lomé,Adidogomé,CoinAfrique,terrain,terrain,terrain 1 lot a adidogome lankouvi terrain terrain lome adidogome,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-adidogome-lankouvi-5804249,https://images.coinafrique.com/thumb_5804249_uploaded_image1_1772626498.jpg
coin_69a9781885f1dd70f9aef1e5,Vente villa duplex haut standing bâtie sur plus d'un lot Ag...,350000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa duplex haut standing batie sur plus d'un lot ag... villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-duplex-haut-standing-batie-sur-plus-dun-lot-agbalepedo-5800244,https://images.coinafrique.com/thumb_5800244_uploaded_image1_1772453012.jpg
