"id","document","metadata","titre","prix","ville","source","lien","image_url","date_migration"
"fb_69a97f6385f1dd70f9aef2ba","Titre: Cours unique de chambre salon wc douche interne cuisine interne. Description: . Prix: 40.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1632280764448160/"", ""prix"": 40.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/647239251_2447179282379856_6578487954411618867_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=DJTxQGovMUkQ7kNvwFZZ1nW&_nc_oc=AdmgUGj5liI4cJGziIV8dhh3h-Y45wlgZc_5sfBKZr8tsaDbASSBqrU7oE5PbcqUWMQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfyUzhEiblOTJrNHI1N10rif0PK-KSykQ1IHLgnO_1G-HQ&oe=69AF627F"", ""titre"": ""Cours unique de chambre salon wc douche interne cuisine interne"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Cours unique de chambre salon wc douche interne cuisine interne","40.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1632280764448160/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/647239251_2447179282379856_6578487954411618867_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=DJTxQGovMUkQ7kNvwFZZ1nW&_nc_oc=AdmgUGj5liI4cJGziIV8dhh3h-Y45wlgZc_5sfBKZr8tsaDbASSBqrU7oE5PbcqUWMQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfyUzhEiblOTJrNHI1N10rif0PK-KSykQ1IHLgnO_1G-HQ&oe=69AF627F","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2bb","Titre: APPARTEMENT DE CHAMBRE SALON. Description: . Prix: 40000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/807259865050392/"", ""prix"": 40000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644848156_2153975305337895_6459611338963530544_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=VtCK5HmvvkUQ7kNvwHdQFDo&_nc_oc=AdknIvuaESXiBZRo9Sd8lOu4B8R3bnK0VK-hDTRhoBh7p-8hUQlcl5fdXN94OCgERXg&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_Afzchm3e6FkIb0KzcI-ax9BMZyIvqBzamRiaGyROBcDiIw&oe=69AF3839"", ""titre"": ""APPARTEMENT DE CHAMBRE SALON"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","APPARTEMENT DE CHAMBRE SALON","40000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/807259865050392/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644848156_2153975305337895_6459611338963530544_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=VtCK5HmvvkUQ7kNvwHdQFDo&_nc_oc=AdknIvuaESXiBZRo9Sd8lOu4B8R3bnK0VK-hDTRhoBh7p-8hUQlcl5fdXN94OCgERXg&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_Afzchm3e6FkIb0KzcI-ax9BMZyIvqBzamRiaGyROBcDiIw&oe=69AF3839","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2bc","Titre: À louer chambre salon wcd cuisine interne à Amadahomé. Description: . Prix: 43000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/4654920498063242/"", ""prix"": 43000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646104263_945969291272446_6572270966649295007_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ppSvXYbcjhMQ7kNvwGr8MMN&_nc_oc=AdkhR3Kk4O_NlEipX6Arv3P65zlGDeNvX4aQ3FIFnD5znY9mWcKKhSLKe_oxAa3sA9k&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfyI28P5EmNfxaUtyyc1L2Q0pZImlaWh5A_HZBF9zq_e3w&oe=69AF5ECE"", ""titre"": ""À louer chambre salon wcd cuisine interne à Amadahomé"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","À louer chambre salon wcd cuisine interne à Amadahomé","43000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/4654920498063242/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646104263_945969291272446_6572270966649295007_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ppSvXYbcjhMQ7kNvwGr8MMN&_nc_oc=AdkhR3Kk4O_NlEipX6Arv3P65zlGDeNvX4aQ3FIFnD5znY9mWcKKhSLKe_oxAa3sA9k&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfyI28P5EmNfxaUtyyc1L2Q0pZImlaWh5A_HZBF9zq_e3w&oe=69AF5ECE","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2cc","Titre: Villa a louer. Description: . Prix: 120000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/803409056128696/"", ""prix"": 120000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646374954_779488115217967_7738258427009615822_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=JPhg0zLh1XgQ7kNvwGYAysu&_nc_oc=Adk_0T04DQG0iJBX6xTGeyi3ybwRhq3mUrftjP_xniwA94MWK8mKFGH14IQZo8PTtkA&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwQfXiLuLUJRNqDAtc0qv3mUuxPXO6x8G31CngeWJgvvw&oe=69AF42BF"", ""titre"": ""Villa a louer"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa a louer","120000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/803409056128696/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646374954_779488115217967_7738258427009615822_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=JPhg0zLh1XgQ7kNvwGYAysu&_nc_oc=Adk_0T04DQG0iJBX6xTGeyi3ybwRhq3mUrftjP_xniwA94MWK8mKFGH14IQZo8PTtkA&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwQfXiLuLUJRNqDAtc0qv3mUuxPXO6x8G31CngeWJgvvw&oe=69AF42BF","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2bd","Titre: Chambre salon wc douche interne. Description: . Prix: 25000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1485423073153245/"", ""prix"": 25000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/642826717_1912816469324980_1208783550834497271_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=IkcoILNj93cQ7kNvwHhM4v5&_nc_oc=AdmsO-ziwZCtMOxm6cUjpHJf5QWmcG7Y_9XjlI4jjr38ruMw6VO1t_GVxDwZZCaWJDQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfxQWIqEH4ot3BRt1zuRuP9cvJtDY7hHBdKlsx6xQgzsqQ&oe=69AF3ECE"", ""titre"": ""Chambre salon wc douche interne"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon wc douche interne","25000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1485423073153245/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/642826717_1912816469324980_1208783550834497271_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=IkcoILNj93cQ7kNvwHhM4v5&_nc_oc=AdmsO-ziwZCtMOxm6cUjpHJf5QWmcG7Y_9XjlI4jjr38ruMw6VO1t_GVxDwZZCaWJDQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfxQWIqEH4ot3BRt1zuRuP9cvJtDY7hHBdKlsx6xQgzsqQ&oe=69AF3ECE","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2be","Titre: Chambre salon wc douche cuisine interne. Description: . Prix: 35000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1578415590108716/"", ""prix"": 35000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/641419748_1227785232887770_5070302215355709034_n.jpg?stp=c42.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=T7DZWmCvhnIQ7kNvwHleLv8&_nc_oc=AdkOatL1nUx_eosJWJLlWNRTOZijMT-y4sZ_nwju0SCCEc6HZStlQ72h055JtNdQKlk&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfwkilXj3Sk8Mdtj-_Zbl8HdRs8AEplZd8lg11QuV7Zr7Q&oe=69AF661C"", ""titre"": ""Chambre salon wc douche cuisine interne"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon wc douche cuisine interne","35000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1578415590108716/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/641419748_1227785232887770_5070302215355709034_n.jpg?stp=c42.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=T7DZWmCvhnIQ7kNvwHleLv8&_nc_oc=AdkOatL1nUx_eosJWJLlWNRTOZijMT-y4sZ_nwju0SCCEc6HZStlQ72h055JtNdQKlk&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfwkilXj3Sk8Mdtj-_Zbl8HdRs8AEplZd8lg11QuV7Zr7Q&oe=69AF661C","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2bf","Titre: A LOUER CHAMBRE SALON SALON wc DOUCHE INTERNE terrasse fermé situé a CACAVELI non loin du marché. Co. Description: . Prix: 30000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/814821894209486/"", ""prix"": 30000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/642856220_969387862433869_3431278586160296284_n.jpg?stp=c0.83.750.750a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=4lwBIKUnoS8Q7kNvwG_O4BM&_nc_oc=AdmyimizFah6CusWKQ6KLuoI_UCUKRzUyVkVJRRxNDGzv4J7nMNk4bllEGJge7qoQaA&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_Afw097xuJgTx_gJYgpthUCDEwF3D8OyCU3Ea0HgBtvPRIA&oe=69AF481D"", ""titre"": ""A LOUER CHAMBRE SALON SALON wc DOUCHE INTERNE terrasse fermé situé a CACAVELI non loin du marché. Co"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","A LOUER CHAMBRE SALON SALON wc DOUCHE INTERNE terrasse fermé situé a CACAVELI non loin du marché. Co","30000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/814821894209486/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/642856220_969387862433869_3431278586160296284_n.jpg?stp=c0.83.750.750a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=4lwBIKUnoS8Q7kNvwG_O4BM&_nc_oc=AdmyimizFah6CusWKQ6KLuoI_UCUKRzUyVkVJRRxNDGzv4J7nMNk4bllEGJge7qoQaA&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_Afw097xuJgTx_gJYgpthUCDEwF3D8OyCU3Ea0HgBtvPRIA&oe=69AF481D","2026-03-05 15:01:50.908205"
"fb_69a97f6385f1dd70f9aef2c0","Titre: Chambre salon WC douche interne plus terrasse. Description: . Prix: 33000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/765816509652013/"", ""prix"": 33000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645636015_3807144999421265_6367722612963347233_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=mMQP65KFF-wQ7kNvwHr0F48&_nc_oc=AdkBSSa8f7myWZjvGdemDiumNaz1lsLgaayNYum1onJgl3oVTrEfOXoaM_BCOXw37ds&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfwNM_zhzPI6iq0TYNNwVlZOdHikR0KIGIxm-yEgygMziA&oe=69AF4051"", ""titre"": ""Chambre salon WC douche interne plus terrasse"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Chambre salon WC douche interne plus terrasse","33000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/765816509652013/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645636015_3807144999421265_6367722612963347233_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=mMQP65KFF-wQ7kNvwHr0F48&_nc_oc=AdkBSSa8f7myWZjvGdemDiumNaz1lsLgaayNYum1onJgl3oVTrEfOXoaM_BCOXw37ds&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=Qy3adJeJXGWHCoKwhWLcCg&_nc_ss=8&oh=00_AfwNM_zhzPI6iq0TYNNwVlZOdHikR0KIGIxm-yEgygMziA&oe=69AF4051","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c1","Titre: VILLA DE 3 CHAMBRES ADIDOGOMÉ LAPAMPA. Description: . Prix: 140000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1625643695455878/"", ""prix"": 140000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645716001_1289580896436282_8999581275296559660_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=cDxX22nn9ncQ7kNvwGF64UR&_nc_oc=AdlY09FtOi1TgwZ-owxyXDUVm_LEE73AAGCQnyLOcnfWm1kWbqXojjZ-7gAKxSjvCS0&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyvliLoCoJPGWwQgnptmfBYSc0mpAwS-BZVxIN2LPOU-g&oe=69AF6137"", ""titre"": ""VILLA DE 3 CHAMBRES ADIDOGOMÉ LAPAMPA"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","VILLA DE 3 CHAMBRES ADIDOGOMÉ LAPAMPA","140000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1625643695455878/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645716001_1289580896436282_8999581275296559660_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=cDxX22nn9ncQ7kNvwGF64UR&_nc_oc=AdlY09FtOi1TgwZ-owxyXDUVm_LEE73AAGCQnyLOcnfWm1kWbqXojjZ-7gAKxSjvCS0&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyvliLoCoJPGWwQgnptmfBYSc0mpAwS-BZVxIN2LPOU-g&oe=69AF6137","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1e0","Titre: Location villa 5 pièces Tokoin sika Toyota. Description: . Prix: 1500000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/villas/location-villa-5-pieces-tokoin-sika-toyota-5804262"", ""prix"": 1500000.0, ""image"": ""https://images.coinafrique.com/thumb_5804262_uploaded_image1_1772626729.jpg"", ""titre"": ""Location villa 5 pièces Tokoin sika Toyota"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Location villa 5 pièces Tokoin sika Toyota","1500000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/villas/location-villa-5-pieces-tokoin-sika-toyota-5804262","https://images.coinafrique.com/thumb_5804262_uploaded_image1_1772626729.jpg","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c2","Titre: VILLA DUPLEX DE 5 CHAMBRES ET PISCINE À VENDRE À AGBALEPEDO. Description: . Prix: 195.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/25065858829765291/"", ""prix"": 195.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/605725558_1400301158494302_847395818274058042_n.jpg?stp=c0.67.810.810a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ozE2XTxR8GAQ7kNvwGLh7B7&_nc_oc=Adngc3FpCoiOUkyp-sEGtHE2XglRHocwsAhTT-AAdNGhxlKWHenhpXbooliuqm9-19I&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyUGb-iuIKffdGNFYKKJKMYKX1HT0gmxJTb02iOIrmR-w&oe=69AF433D"", ""titre"": ""VILLA DUPLEX DE 5 CHAMBRES ET PISCINE À VENDRE À AGBALEPEDO"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","VILLA DUPLEX DE 5 CHAMBRES ET PISCINE À VENDRE À AGBALEPEDO","195.0","Togo","Facebook","https://www.facebook.com/marketplace/item/25065858829765291/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/605725558_1400301158494302_847395818274058042_n.jpg?stp=c0.67.810.810a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=ozE2XTxR8GAQ7kNvwGLh7B7&_nc_oc=Adngc3FpCoiOUkyp-sEGtHE2XglRHocwsAhTT-AAdNGhxlKWHenhpXbooliuqm9-19I&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyUGb-iuIKffdGNFYKKJKMYKX1HT0gmxJTb02iOIrmR-w&oe=69AF433D","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c3","Titre: Villa de 3chambre salon interne cuisine garage a hedrzanawoe ecobank. Description: . Prix: 150000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1869657613737512/"", ""prix"": 150000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646611171_920593723915082_9043777580139728683_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=xNaezvhYPGcQ7kNvwHRl4hB&_nc_oc=AdlbG60Z-U-U3jVGb4iKyLfNUlgMLmm83bYF1jFAxo2xI95NG_VIS8AWVdP1WSGVkqI&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwxHGCHwwyDKjYYTDdWKwAJr_WsiLZHZUZU6J6CF83RTg&oe=69AF38C3"", ""titre"": ""Villa de 3chambre salon interne cuisine garage a hedrzanawoe ecobank"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa de 3chambre salon interne cuisine garage a hedrzanawoe ecobank","150000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1869657613737512/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646611171_920593723915082_9043777580139728683_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=xNaezvhYPGcQ7kNvwHRl4hB&_nc_oc=AdlbG60Z-U-U3jVGb4iKyLfNUlgMLmm83bYF1jFAxo2xI95NG_VIS8AWVdP1WSGVkqI&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwxHGCHwwyDKjYYTDdWKwAJr_WsiLZHZUZU6J6CF83RTg&oe=69AF38C3","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c4","Titre: Villa a louer a lomé agoe legbassito. Description: . Prix: 120000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/26001993692761848/"", ""prix"": 120000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645510724_949692784299012_1911102877010109309_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=1gJpXbjGRjoQ7kNvwGaSEJx&_nc_oc=AdnNkoO1eQi9WBISMpycMZO1kwthXXxVXN1iIPOl6qOkSOr5YhmAaf982mVrMzgaD8Y&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxW_WYGR-CPB33Mp_pHIfVVTv7B5ckiJb0i6nkGJ6Buig&oe=69AF45E9"", ""titre"": ""Villa a louer a lomé agoe legbassito"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa a louer a lomé agoe legbassito","120000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/26001993692761848/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645510724_949692784299012_1911102877010109309_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=1gJpXbjGRjoQ7kNvwGaSEJx&_nc_oc=AdnNkoO1eQi9WBISMpycMZO1kwthXXxVXN1iIPOl6qOkSOr5YhmAaf982mVrMzgaD8Y&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxW_WYGR-CPB33Mp_pHIfVVTv7B5ckiJb0i6nkGJ6Buig&oe=69AF45E9","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c5","Titre: Villa sur 1/2 lot a vendre a logope. Description: . Prix: 32.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1290796246226607/"", ""prix"": 32.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645075704_920715130569608_3308315573784826212_n.jpg?stp=c126.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=E8OyK1YlcqsQ7kNvwGimxia&_nc_oc=Adlmsoq6lbuv9ImNFbbhnXDt_ctcMaZM3wYN4GJBg5zd85CHJ3pYugAfGrk_0quIZww&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwGnN6H1E9gBSj4b1Ulng1ZWUvE4y-B7rOpB7mVV956NA&oe=69AF4DE2"", ""titre"": ""Villa sur 1/2 lot a vendre a logope"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa sur 1/2 lot a vendre a logope","32.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1290796246226607/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645075704_920715130569608_3308315573784826212_n.jpg?stp=c126.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=E8OyK1YlcqsQ7kNvwGimxia&_nc_oc=Adlmsoq6lbuv9ImNFbbhnXDt_ctcMaZM3wYN4GJBg5zd85CHJ3pYugAfGrk_0quIZww&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfwGnN6H1E9gBSj4b1Ulng1ZWUvE4y-B7rOpB7mVV956NA&oe=69AF4DE2","2026-03-05 15:01:50.908205"
